Facility Code,Facility Name,Health Facility Type,Ownership Major Classification,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Latitude,Longitude
DOH000000000036061,BANDING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,BANDING,0105530004,16.1017952,120.5573883
DOH000000000036060,NARRA HEALTH CENTER,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,NARRA,0105535011,16.087424,120.696241
DOH000000000036059,AMAGBAGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,AMAGBAGAN,0105530002,16.0882454,120.5384369
DOH000000000036014,PANAGA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,PANAGA,0105548017,16.080246,120.55295
DOH000000000036013,CASANESTEBANAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CASANESTEBANAN,0105548010,16.037634,120.525873
DOH000000000036012,CALAOAGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CALAOAGAN,0105548007,16.056237,120.535325
DOH000000000036010,CAARINGAYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CAARINGAYAN,0105548003,16.034402,120.549644
DOH000000000036007,NANBAGATAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,NANBAGATAN,0105548016,16.030137,120.53457
DOH000000000036006,LEBUEG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,LEBUEG,0105548014,16.021967,120.564238
DOH000000000036005,CABILAOAN WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CABILAOAN WEST,0105548005,16.016149,120.54158
DOH000000000036004,ANIS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,ANIS,0105548001,16.027479,120.556742
DOH000000000036003,BOTIGUE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,BOTIQUE,0105548002,16.068357,120.554455
DOH000000000036001,MARABOC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,MARABOC,0105548015,16.06292,120.526032
DOH000000000036000,CALMAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CALMAY,0105548008,16.029562,120.515667
DOH000000000035998,CASAMPAGAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,CASAMPAGAAN,0105548009,16.04243,120.55736
DOH000000000035997,BANUAR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,BANUAR,0105548022,16.043754,120.537376
DOH000000000035995,BALLIGI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LAOAC,0105548000,BALLIGI,0105548021,16.055556,120.55539
DOH000000000035993,ANGAYAN SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,ANGAYAN SUR,0105507002,15.892078,120.697461
DOH000000000035992,SAN RAYMUNDO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN RAYMUNDO,0105507020,15.919166,120.684738
DOH000000000035990,SAN MIGUEL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN MIGUEL,0105507019,15.922435,120.667742
DOH000000000035987,SAN LEON BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN LEON,0105507017,15.900018,120.72021
DOH000000000035986,SAN AURELIO 3RD BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN AURELIO 3RD,0105507014,15.906044,120.69189
DOH000000000035985,SAN AURELIO 2ND BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN AURELIO 2ND,0105507013,15.882243,120.692177
DOH000000000035984,SAN AURELIO 1ST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN AURELIO 1ST,0105507012,15.893715,120.684097
DOH000000000035983,PUGARO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,PUGARO,0105507009,15.882336,120.679638
DOH000000000035981,ALIPANGPANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,ALIPANGPANG,0105530001,16.1089249,120.560463
DOH000000000035980,RAJAL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,RAJAL,0105507010,15.912875,120.706498
DOH000000000035970,AGUILAR RURAL HEALTH UNIT BIRTHING FACILITY,Birthing Home,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,AGUILAR,010550200,POBLACION,0105502011,15.8883724,120.2390289
DOH000000000035946,LUMAYAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,LUMAYAO,0105537015,15.964864,120.762707
DOH000000000035944,BALIGAYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,BALIGAYAN,0105537002,15.951573,120.737553
DOH000000000035943,CABALAOANGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,CABALAOANGAN,0105537007,15.977005,120.802146
DOH000000000035942,UNGIB BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,UNGIB,0105537021,15.979802,120.785198
DOH000000000035932,MALIBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,URBIZTONDO,0105545000,MALIBONG,0105545014,15.832095,120.318703
DOH000000000035931,URBIZTONDO RHU BIRTHING CLINIC,Birthing Home,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,URBIZTONDO,010554500,POBLACION,0105545018,15.8233175,120.3278809
DOH000000000035930,BASISTA RURAL HEALTH UNIT BIRTHING CLINIC,Birthing Home,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BASISTA,010550900,POBLACION,0105509013,15.8586273,120.3999023
DOH000000000035928,SANTA MARIA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SANTA MARIA,0105534020,16.058081,120.454386
DOH000000000035927,IMELDA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,IMELDA,0105534005,16.048599,120.449486
DOH000000000035926,CASIBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,CASIBONG,0105534004,16.062324,120.436161
DOH000000000035925,MAGSAYSAY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,MAGSAYSAY,0105534009,16.072059,120.431943
DOH000000000035924,SANTA CRUZ BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SANTA CRUZ,0105534019,16.133274,120.476141
DOH000000000035923,SAN JUAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SAN JUAN,0105534016,16.067817,120.468803
DOH000000000035922,LOBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,LOBONG,0105534010,16.081067,120.469797
DOH000000000035921,AWAI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,AWAI,0105534001,16.093139,120.480457
DOH000000000035920,SAN VICENTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SAN VICENTE,0105534018,16.079838,120.431716
DOH000000000003583,UNZAD BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,VILLASIS,010554700,UNZAD,0105547021,15.91903,120.539324
DOH000000000003578,NAMA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,NAMA,0105530022,16.1302376,120.5462341
DOH000000000003572,CORAL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,CORAL,0105528006,16.030926,120.452005
DOH000000000003570,MANGATAREM RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MANGATAREM,010552700,BARACBAC,0105527005,15.7232176,120.3439821
DOH000000000003555,SPECIALIST GROUP HOSPITAL AND TRAUMA CENTER,Hospital,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF DAGUPAN,010551800,TAPUAC,0105518031,16.0308514,120.3290634
DOH000000000003526,PALLAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,PALLAS,0105513022,15.974277,120.307243
DOH000000000000351,"VILLASIS POLYMEDIC HOSPITAL AND TRAUMA CENTER, INC.",Infirmary,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,VILLASIS,010554700,ZONE II (POB.),0105547014,15.9006739,120.5880737
DOH000000000003506,CALOOCAN SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,CALOOCAN SUR,0105513011,16.037554,120.290569
DOH000000000003504,AMAGBAGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SISON,0105541000,AMAGBAGAN,0105541003,16.1665649,120.4915695
DOH000000000003474,CILI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINALONAN,0105512000,CILI,0105512007,16.069521,120.5885391
DOH000000000003472,BAYBAY SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,BAYBAY SUR,0105542003,16.140351,120.087982
DOH000000000003471,BAYBAY POLONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,BAYBAY POLONG,0105513006,16.030192,120.259443
DOH000000000034528,DEPARTMENT OF HEALTH TREATMENT AND REHABILITATION CENTER DAGUPAN,Drug Abuse Treatment and Rehabilitation Centers,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF DAGUPAN,0105518000,BONUAN BINLOC,0105518007,16.091303,120.365459
DOH000000000003426,SALUD BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BOLINAO,0105514000,SALUD,0105514023,16.38661,119.94407
DOH000000000034166,GONZALES BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,GONZALES,0105544030,15.913632,120.768185
DOH000000000034165,BUENAVISTA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,BUENAVISTA,0105544008,15.939906,120.79257
DOH000000000034164,SINABAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SINABAAN,0105544058,15.932547,120.768374
DOH000000000034163,LUNA ESTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,LUNA ESTE,0105544036,15.863713,120.804285
DOH000000000034161,PANGANGAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,PANGANGAAN,0105544041,15.878506,120.792954
DOH000000000034159,SANTA MARIA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SANTA MARIA,0105544056,15.913962,120.794894
DOH000000000034157,CADIZ BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CADIZ,0105544013,15.862852,120.739401
DOH000000000034156,SAN PABLO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SAN PABLO,0105544054,15.856572,120.753062
DOH000000000034155,SAN LEON BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SAN LEON,0105544053,15.906043,120.726296
DOH000000000034154,LUNA WESTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,LUNA WESTE,0105544035,15.866402,120.783796
DOH000000000034153,CONCEPCION BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CONCEPCION,0105544020,15.864113,120.772301
DOH000000000034152,SAN VICENTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SAN VICENTE,0105544055,15.872429,120.757064
DOH000000000034151,RESURRECCION BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,RESURRECCION,0105544049,15.89066,120.730483
DOH000000000034150,SANTA ROSA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,SANTA ROSA,0105544057,15.875018,120.737589
DOH000000000034149,DECRETO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,DECRETO,0105544021,15.917448,120.720862
DOH000000000034148,LAPAZ BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,LA PAZ,0105544031,15.917174,120.740153
DOH000000000034147,KITA-KITA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,KITA-KITA,0105507005,15.893497,120.66321
DOH000000000034146,MABINI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,MABINI,0105507006,15.855374,120.702033
DOH000000000034145,CAPULAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,CAPULAAN,0105507003,15.908926,120.669859
DOH000000000034133,SAN JULIAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BALUNGAO,0105507000,SAN JULIAN,0105507016,15.93361,120.676677
DOH000000000034125,POBLACION ZONE I BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,POBLACION ZONE I,0105537022,15.982262,120.812866
DOH000000000034122,POBLACION ZONE II BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,POBLACION ZONE II,0105537023,15.984665,120.812937
DOH000000000034119,CARAYACAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,CARAYACAN,0105537010,15.956555,120.809984
DOH000000000034116,POBLACION ZONE III BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,POBLACION ZONE III,0105537024,15.983674,120.810657
DOH000000000034115,GONZALO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,GONZALO,0105537012,15.976345,120.826767
DOH000000000034114,BANTOG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,BANTOG,0105537004,16.009532,120.850828
DOH000000000034113,MASEIL-SEIL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,MASEIL-SEIL,0105544038,15.915852,120.886645
DOH000000000034112,BARAT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,BARAT,0105544007,15.93625,120.818103
DOH000000000034111,DEL ROSARIO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,DEL ROSARIO,0105544062,15.926509,120.801106
DOH000000000034110,CAROSALESAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CAROSALESAN,0105544017,15.892073,120.87215
DOH000000000034109,DON JUSTO ABALOS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,DON JUSTO ABALOS,0105544024,15.937889,120.862477
DOH000000000034108,CABANGARAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CABANGARAN,0105544060,15.871655,120.862715
DOH000000000034107,NAMPALCAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,NAMPALCAN,0105544039,15.90664,120.82887
DOH000000000034106,CARAYUNGAN SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,CARAYUNGAN SUR,0105544061,15.885231,120.849252
DOH000000000034105,BARACBAC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,UMINGAN,0105544000,BARACBAC,0105544006,15.852277,120.850417
